2100,76.0263,82.0061,76.5572,83.4326,75.2728,91.7824,75.9605,82.0975,72.9932,78.4092,95.0053,83.2406,70.859,76.1183,82.1523,75.9605,78.0256,82.0975,83.0542,76.4199,83.0542,77.5242,80.0562,79.404,87.0919,86.0523,73.4983,78.1089,66.7083,77.8974,76.8505,89.0225,80.4301,76.0263,81.9329,72.1803,86.8332,84.7231,76.5506,88.0057,79.404,81.0987,99.2975,79.2465,79.712,87.4757,86.0058,74.793,96.1301,82.0549,79.0569,73.736,73,86.4928,86.3134,75.0267,82.7647,97.2522,83.0241,68.7095,88.459,75.1332,85.6329,76.5506,92.3959,84.1724,90.5539,95.5249,77.1038,89.202,78.6384,75.2861,80.1124,84.0773,75,81.0247,87.023,76.0592,79.0569,81.0247,85.7263,91.214,104.139,88.295,84.7172,89.1067,76.4853,87.5557,82.0366,86.885,105.906,82.4621,88.193,76.844,76.531,80.3617,86.2844,68.469,80.8084,85.44
2200,77.3692,87.023,77.8781,85.3756,78.7718,95.1262,76.9025,84.1487,74.9667,79.404,98.0051,85.8662,71.8471,78.7718,83.0542,79.8123,78.4474,85.0529,85.0941,79.404,84.0238,79.6304,83.7377,81.3019,91.0879,86.0523,76.4003,79.6304,68.1175,79.2591,79.6116,89.0505,83.8153,78.7147,84.7585,72.1803,87.8237,91.7824,77.666,91.2634,83.3847,83.0542,102.591,81.6149,81.3204,89.2693,87.0517,76.6616,97.1288,82.0549,82.2192,76.5506,79.0253,87.3212,88.459,80.4114,84.6936,99.1817,84.5281,73.5459,90.0278,79.4292,87.4185,77.4919,95.352,85.6154,92.7631,98.0459,77.9359,92.0869,80.5047,77.9872,82.7647,85.4225,76.2168,82.2192,89.0056,78.5175,80.4487,85.9069,88.8876,93.145,107.079,89.7385,87.1436,92.0706,77.666,88.5268,85.1587,90.2497,108.06,83.3607,90.2109,78.2304,78.4092,83.8153,90.3549,69.2315,82.2192,87.3155
2300,78.3901,89.0056,78.721,87.5728,79.7621,99.2472,79.0759,86.209,77.7817,80.1561,99.0202,88.0057,72.8354,80.6226,84.1487,82.5651,80.604,87.0919,88.0511,81.4985,85.0235,80.895,85.9127,83.7616,93.086,89.0505,78.848,80.6226,69.6563,83.5284,82.1523,94.0053,85.4283,81.3941,86.977,73.1642,89.8053,91.9837,79.6492,91.8368,85.1587,86.0233,104.48,82.7345,82.8734,90.802,92.0054,78.3901,98.1275,83.0542,83.4865,78.4347,81.4002,90.2441,90.0278,83.7735,86.539,101.316,84.5281,76.6877,92.1954,79.4292,88.4816,79.9812,97.3242,88.3233,94.7259,99.2975,82.9277,97.0824,83.4865,78.7464,85.4927,89.4427,78.0256,85.44,92.1954,83.4865,83.2166,86.122,92.72,98.2344,110.318,91.9239,91.1373,93.0591,79.6241,90.802,87.1321,91.214,109.041,84.5281,91.9239,80.3057,79.404,86.6487,93.3435,70.2282,82.3893,90.1388
2400,79.3095,91.351,79.2023,88.2043,83.4865,101.203,82.0244,91.0494,79.8311,82.6075,101.079,89.9889,76.1183,83.7735,87.1436,83.2406,83.3607,91.2688,91.0879,88.278,87.0517,83.0241,87.2067,85.1469,97.0824,90.0056,81.7435,82.2982,72.0902,86.8217,84.7231,96.0052,86.5563,82.365,89.0505,75.1332,90.0944,93.9415,81.0247,94.3027,86.3713,88.0227,107.168,85.7088,84.8999,91.5915,93.0215,80.6226,102.956,85,83.6002,79.4796,82.4197,90.802,91.444,84.1724,86.7295,105.385,85.3288,79.6241,94.8472,80.4114,90.4434,82.0731,98.1529,89.8443,95.7079,101.435,83.2166,98.0816,84.4808,81.5659,86.406,89.4707,81.0555,87.9204,95.1893,85.5862,85.44,87.8635,94.6414,103.325,110.318,96.0469,92.1358,93.8616,80.604,91.9239,87.6926,93.6803,110.318,87.2983,93.6483,81.3941,82.2982,88.6002,94.3398,74.1485,84.386,90.7579
2500,80.2309,95.3362,80.1124,89.56,83.6002,101.203,84.0238,93.086,81.7863,83.6002,103.019,92.4175,78.0897,86.1626,87.2067,85.7263,85.2115,92.2659,95.1315,93.4345,89.0056,83.863,88.2383,86.5332,97.2522,92.9139,83.863,84.0773,74.2428,88.5889,86.2844,97.0052,88.4816,84.22,92.6553,76.1183,92.9624,98.0612,83.006,94.3027,89.3588,92.0217,108.167,87.8237,86.3481,94.921,97.0206,82.2982,105.929,88.0227,85.7088,80.4114,83.2406,93.145,93.9415,86.9253,88.6002,105.575,86.3134,83.5464,97.7446,83.678,91.4385,83.4865,101.435,91.7061,96.8814,103.407,86.093,100.005,85.7088,85.44,87.7268,91.6788,82.0244,88.8651,96.3328,86.5794,86.6083,89.627,95.6033,107.201,113,97.2677,94.1329,95.1893,84.5281,94.1116,89.1067,96.7678,111.158,89.1572,96.3846,85.3756,86.1452,91.0824,97.3293,76.1183,84.386,91.3947
2600,80.9568,99.5038,81.2712,93.0591,86.4696,102.181,86,93.2631,84.5931,84.5931,105.019,95.3415,78.4474,87.0919,90.0222,89.493,89.0898,93.0484,98.1835,95.2575,90.5539,85.8429,88.4081,87.367,99.0808,94.7629,84.7172,86.764,75.1798,92.5905,88.6848,98.8433,90.9725,85.5862,95.2103,78.2624,94.1488,98.27,86.8389,96.8297,91.6624,93,109.179,87.9659,87.0919,97.0155,97.0206,85.0882,107.056,90.0222,86.0233,81.2712,86.2148,95.8019,95.1262,87.3212,91.4166,106.381,89.0505,86.4928,101.863,85.6154,93.1933,87,106.212,95.8175,96.8814,107.355,88.1419,100.045,87.8237,87.0919,92.7038,93.0376,83.0241,91.3947,97.3293,87.5728,88.6848,90.6091,100.17,110.354,114.983,98.2344,95.7549,96.026,86.0058,95.8019,94.0479,99.0404,113,89.2693,97.0979,90.4489,86.2844,92.6984,99.4082,78.2624,85.2115,92.3093
2700,82.5651,102.313,84.7585,95.7549,93.3435,107.28,87.0057,97.3293,85.7088,85.0529,107.005,96.3172,80.8084,88.0227,92.0489,93.0054,90.2718,95.0211,99.2472,95.6347,91.0824,86.977,90,89.8888,99.4082,98.0459,85.5862,88.5664,76.0592,93.9415,90.824,101.637,92.9139,86.954,95.5092,78.2624,96.1041,98.8433,89.3085,97.6166,94.8947,99,110.168,89.6772,88.7694,98.3107,99.0202,87.2353,110.168,92.1358,87.5728,84.5044,89.0225,98.7168,100.807,89,91.4166,109.005,91.2195,89.0505,103.276,88.295,96.2549,87.7268,108.342,95.901,98.27,107.355,89.202,101.079,89.9444,87.6584,93.1075,94.8103,84.0238,93.6056,99.3227,89.56,90.05,93.2148,101.637,112.058,116.108,99.0404,96.1301,97.0155,88.955,98.4886,94.0479,100.285,114.983,91,99.8599,93.5361,87.2812,94.8683,101.124,81.0494,88.2043,92.7038
2800,83.8153,106.381,86.977,97.0155,95.4254,110.218,88.0227,98.2497,87.2812,90.1388,109,98.27,82.9759,88.955,93.0484,95.3362,92.1954,95.3362,100.125,96.6282,92.0054,87.0976,91.6079,89.8888,102.078,99.0051,88.6848,90.471,80.3243,95.7079,91.351,106.733,92.9139,88.8369,97.1236,81.5843,97.0824,99.925,91.8096,99.0202,96.5091,101.005,112.294,91.6624,89.8109,99.8248,99.0202,89.0674,112.009,95.1893,89.56,85.7963,89.0225,99.6895,104.346,90.802,92.358,115.004,93.0215,90.802,104.69,91.2195,97.3499,88.459,110.168,96.8814,102.181,107.355,90.2552,104.077,93.0591,90.1388,96.6644,96.1509,88.0511,94.5569,101.079,89.56,91.7878,95.901,103.586,113.565,122.053,100.02,97.1288,99.7246,91.2853,100.439,95.0368,103.16,114.983,92.3093,100.688,96.421,91.2688,96.2081,104.005,84.8528,89.627,94.6414
2900,85.1587,108.374,87.9204,102.108,100.319,112.178,90.0222,102.24,90.2718,90.1388,111,100.225,87.5557,90.824,96.0469,96.0469,93.3435,98.4124,102.421,99.0454,93.0215,91.7824,94.0479,92.1141,104.077,100.005,89.8053,91,82.2192,98.8989,93.9415,110.856,93.1933,91.7878,98.0816,82.7647,98.2344,100.663,93.4933,100.125,97.3242,104.005,112.872,91.6624,91.7061,101.833,103.044,89.9444,115.624,96.1873,91.351,87.6641,89.0225,99.925,107.87,92.1358,95.4254,117.017,95.7079,91.0055,106.104,93.3916,100.424,90.5539,110.168,98.656,102.181,109.49,93.0591,104.077,93.0591,92.6553,100.722,97.9439,90.0222,98.3717,104.077,91.5478,94.1541,96.8814,105.323,115.317,124.036,102.078,98.1835,105.475,93.9415,101.637,95.0368,104.12,115.974,94.0479,102.083,97.6217,94.3398,98.0816,106.005,84.8528,93.0215,98.3717
3000,86.093,109.293,90.1388,102.591,101.494,116.927,93.086,106.301,92.2659,92.0217,112,103.47,89.4986,91.1811,97.0464,96.8401,95.3362,99.6092,105.043,102.078,96.026,91.7824,97.9081,92.4554,105.076,100.02,91.214,91.2853,83.1685,100.225,96.6075,113.265,95.1315,92.6607,99.5389,85.703,100.424,101.139,94.8736,100.603,100.623,106.042,115.039,93.6483,94.3716,102.825,109.073,92.1792,117.72,97.1854,92.0706,89.8888,90.6863,103.812,110.023,93.0376,97.4166,120.017,96.5401,91.6788,106.301,95.3415,101.533,92.0217,113.437,101.02,104.139,110.644,94.0479,106.042,95.8853,96.8349,104.389,99.0202,92.0054,100.285,105.076,92.5419,95.8801,100.807,105.906,117.903,126.02,103.581,101.178,107.787,94.4299,104.139,96.7471,105.081,117.712,96.5091,103.465,100.717,99.1817,102.786,110.018,85.8429,94.0213,101.922
3100,87.2353,111.288,90.1388,103.697,103.392,117.903,96.0833,107.378,94.1329,92.0217,113.111,104.862,91.2195,93.6376,98.0816,97.8008,98.1275,101.597,108.167,105.043,97.3242,93.5575,98.4733,94.0213,106.075,102,92.72,91.7061,85.0706,102.552,100.648,118.36,98.1275,94.5145,102.318,87.4757,103.325,104.293,95.8801,101.4,101.272,106.075,119.038,94.7629,95.2103,105.802,113.071,92.1792,121.696,97.1854,93.2363,89.8888,92.0978,104.785,115.122,93.5201,98.732,126.004,98.9545,95.1262,109.786,96.3172,104.35,94.1754,115.412,102.786,106.888,114.127,96.8762,107.042,98.8585,98.2293,107.154,100.18,95.0211,106.607,106.019,95.5249,97.4936,100.807,107.87,121.807,127.142,106.075,102.176,110.368,96.2549,104.561,99.6092,107.968,119.683,98.4784,104.307,102.703,100.404,105.65,111.072,89.1067,96.0417,102.883
3200,89.8944,114.28,92.477,104.58,105.385,117.903,96.0833,111.288,95.1315,97.0206,116.276,106.733,92.1954,95.8593,100.08,100,99.1817,102.825,108.167,108.074,98.3107,96.566,102.343,95.4254,108.074,103.005,94.921,94.6414,87.6413,104.139,102.044,120.785,103.121,95.5249,104.389,87.8635,105.773,104.293,99.4786,102.616,102.591,110.018,120.037,96.7471,97.4166,106.794,115.039,94.8262,124.68,99.1817,95.1315,91.4822,93.5094,104.785,117.686,95.3415,99.7246,127.063,100.424,98.4886,112.045,97.4166,105.759,94.2603,118.229,102.786,109.659,116.25,97.8673,107.042,99.6092,98.2293,107.154,101.4,98.0204,106.607,109.018,96.6282,100.663,104.087,109.041,121.807,132.098,109.417,103.175,115.434,97.17,105.323,100.603,111.683,123.167,102.591,105.688,104.809,102.396,106.902,113.071,90.2552,97.7548,106.738
3300,91.0055,117.273,95.2733,106.471,107.378,119.817,98.0204,111.45,98.1835,101.045,118.271,110.354,93.8616,96.7988,101.242,100.663,101.178,103.697,110.291,110.041,101.272,97.4936,104.848,96.8969,112.04,106.005,95.8801,95.6347,90.5207,106.099,102.956,123.454,104.173,97.7548,105.309,89.0505,105.773,105.991,100.722,103.711,102.84,113.018,121.103,100.568,99.6243,108.559,116.108,96.1769,125.575,101.316,99.8499,93.7763,94.921,106.733,122.025,96.2549,101.4,129.139,102.357,100.439,113.569,98.8433,108.074,96.8401,119.218,104.393,111.463,119.218,97.8673,108.042,101.833,99.5691,108.227,105.119,99.0454,110.386,110.041,98.5089,101.637,106.301,110.218,124.197,132.966,111.319,105.233,120.416,101.769,107.448,101.71,114.477,124.338,104.738,108.005,107.466,103.697,110.44,113.442,92.9139,99.985,106.738
3400,93.0215,118.423,99.0202,109.371,110.766,120.785,99.4082,113.442,100.18,105.233,120.337,112.058,96.0469,98.6813,101.316,102.611,103.121,106.921,111.288,111.018,102.02,99.4585,106.508,98.2293,115.039,108.042,96.8401,96.6282,93.8616,109.238,107.703,126.606,105.119,98.6154,109.202,90.2441,108.522,106.32,101.213,106.301,105.119,115.156,122.201,102.703,100.881,112.219,119.105,97.0618,128.561,103.175,99.985,95.0789,95.8019,107.28,126.147,97.719,103.31,129.139,105.019,102.611,115.745,100.807,108.074,98.3717,124.036,107.205,112.45,119.854,100.02,111.041,104.087,102.044,111.364,106.024,102.176,110.44,113.071,99.5038,102.84,108.06,112.969,126.147,134.35,112.579,106.301,120.599,104.547,108.853,102.703,115.447,126.696,107.689,110.603,108.559,103.947,111.683,114.07,94.8947,102.396,107.703
3500,96.8814,119.507,99.96,110.368,115.849,121.807,102.396,113.442,100.18,106.381,120.337,112.588,98.2344,99.0051,104.307,105.759,105.076,109.037,114.355,112.004,104.043,101.651,108.046,100.344,117.038,110.018,100.96,97.6217,97.0155,110.218,113.088,127.577,109.073,100.703,110.725,91.2195,108.812,108.503,103.175,107.671,106.099,116.211,123.329,104.062,103.092,112.641,122.066,99.7647,131.548,103.238,101.119,96.3379,96.6075,111.4,130.269,99.2975,103.31,130.384,106.738,105.537,119.004,104.393,109.636,99.2018,125.028,108.19,112.614,122.332,103.005,112.071,108.167,102.46,113.596,107.331,106.231,112.361,114.158,101.494,103.812,110.114,115.317,127.122,136.473,112.579,107.564,121.594,107.336,110.603,104.69,117.631,127.122,108.674,111.018,110.766,106.381,112.272,117.068,95.5249,105.309,107.703
3600,99.0404,120.702,104.062,112.219,116.842,124.193,104.48,114.355,101.124,107.378,123.406,114.237,101.242,101.951,105.304,107.49,107.117,110.027,116.276,113.111,105.043,101.922,111.018,101.213,120.037,112.018,101.833,98.9798,99.2018,112.969,114.018,128.32,110.164,100.703,112.606,91.444,111.221,110.114,105.309,108.853,106.367,120.104,125.324,105.005,104.995,115.213,123.065,102.474,136.62,105.119,104.087,98.7168,98.3717,112.178,131.244,101.514,105.233,134.373,109.385,109.444,119.553,106.212,112.294,101.178,126.02,109.179,115.741,122.984,104.019,113.04,109.165,104.623,114.965,108.227,106.301,114.285,117.038,103.392,104.785,114.756,115.741,128.86,137.768,115.109,110.653,124.579,109.385,112.792,105.802,119.817,127.122,110.476,112.201,112.752,109.371,114.481,120.037,96.8762,107.912,109.385
3700,99.2472,121.696,107.224,117.209,118.828,124.724,106.471,116.43,102.044,108.462,124.326,118.878,102.786,103.407,107.299,107.708,109.115,112.147,119.206,116.155,105.043,102.616,112.379,102.577,121.037,113.04,103.121,102.786,99.925,116.181,115.039,131.244,110.164,102.396,113.886,93.0591,112.161,110.856,107.187,109.659,107.517,125.064,127.475,106.283,106.902,117.209,127.098,105.19,138.521,105.802,105.224,99.925,100.285,114.14,132.91,103.446,108.227,135.37,110.354,111.198,120.917,106.367,114.477,103.581,126.436,111.629,116.619,123.471,106.005,116.069,111.162,107.615,115.395,108.6,107.168,114.49,118.038,103.484,105.759,119.683,120.208,132.981,139.743,116.056,114.018,125.782,110.693,116.914,106.569,121.297,127.816,112.45,112.294,112.752,110.549,116.387,123.037,98.8585,108.784,110.603
3800,102.391,123.26,107.912,118.271,120.934,126.649,107.564,119.206,105.043,111.018,125.483,121.05,102.786,104.043,107.299,109.142,110.073,113,119.269,116.155,106.17,104.809,112.77,104.01,122.201,116.017,105.005,104.355,100.896,116.417,117.273,131.469,111.221,105.152,115.767,96.8762,114.856,112.805,107.703,110.422,112.009,129.062,127.883,108.665,107.564,120.204,128.016,106.55,139.607,107.075,107.355,101.272,100.285,117.886,133.929,106.32,108.227,140.289,111.324,112.178,121.631,107.912,118.068,104.661,128.565,111.629,119.604,123.471,107.019,117.068,115.109,109,115.832,111.158,109.293,117.175,124.036,104.389,108.669,120.507,123,133.555,140.89,116.709,118.017,127.769,112.161,118.849,107.671,124.197,129.124,115.261,114.769,113.864,111.544,117.953,125.036,100.02,111.414,111.83
3900,103.586,124.197,110.68,119.34,122.801,127.613,110.549,122.147,107.042,112.071,126.57,121.807,104.12,106.254,108.227,111.83,111.113,116.276,120.354,118.106,108.904,107.201,113.649,105.394,128.191,118.017,108.167,104.403,101.868,118.697,119.101,133.754,114.28,106.85,119.616,97.8673,117.835,112.805,109.041,111.826,112.147,131.015,129.808,109.772,107.856,122.201,130.096,107.912,140.513,108.074,109.49,103.247,104.12,120.033,136.125,108.24,108.683,143.224,117.388,112.178,123.762,110.887,122.801,106.254,130.863,114.49,121.807,123.762,108.167,118.663,117.107,110.386,118.106,111.83,112.285,118.106,127.098,106.005,110.856,123.628,123.976,136.693,141.877,118.929,118.038,128.763,113.464,119.369,110.549,125.172,130.269,116.297,116.181,114.983,112.752,120.806,125.036,102,112.712,113.78
4000,104.561,124.197,112.579,121.149,124.788,128.39,113.534,125.1,108.042,114.07,127.193,122.25,104.403,108.268,109.659,113.565,112.071,117.427,124.145,119.105,109.772,108.005,115.004,107.615,131.095,119.017,111.946,106.513,104.048,122.483,120.42,134.536,115.352,109.604,120.553,98.8585,117.958,113.846,109.659,113.071,113.137,134.004,131.735,110.766,110.368,124.197,131.095,109.124,141.421,109.073,110.82,103.619,104.403,122,136.795,109.202,110.218,148.337,118.36,113.159,126.669,112.872,124.619,108.977,133.18,114.49,124.31,125.32,109.115,122.577,119.105,112.894,121.078,112.645,112.285,120.785,128.016,107,112.058,124.615,125.634,137.873,145.825,119.871,121.017,130.465,114.018,120.603,112.539,125.929,131.795,119.436,117.593,116.108,113.745,125.228,126.036,104,113.6,114.337
4100,106.32,126.099,115.135,121.334,124.904,129.808,115.849,126.143,109.018,117.038,128.265,123.976,105.688,111.072,112.614,114.337,112.752,118.533,127.142,120.204,112.285,108.669,115.004,109,135.181,120.037,113.842,108.259,105.773,122.642,123.693,136.499,117.346,112.161,122.772,100.603,119.369,116.499,114.978,113.635,113.137,135.004,132.699,111.615,111.319,125.256,134.093,109.124,142.411,111.072,112.294,104.809,106.607,127.098,139.714,111.4,111.198,149.335,118.6,114.14,127.279,115.849,125.208,109.659,133.18,118.828,125.3,126.151,110.164,124.74,119.105,115.676,124.169,114.285,114.28,121.754,130.035,109.018,114.237,127.738,126.606,141.792,148.788,123.033,121.017,131.461,115.156,120.603,113.534,125.96,133.959,123.357,117.686,117.712,117.516,128.082,127.142,105,114.061,114.337
4200,108.683,127.142,116.387,122.332,124.904,133.664,117.835,127.063,110.018,117.038,130.231,125.718,111.665,113.296,113.6,117.085,116.004,118.609,129.139,121.202,112.285,110.164,116.297,109,136.132,124.101,116.692,112.401,105.773,126.289,124.788,139.445,120.337,113.877,125.539,101.597,119.641,116.709,114.978,115.624,114.586,136,132.699,112.752,114.18,126.194,138.091,110.476,144.392,113.071,112.294,105.513,107.564,128.265,141.891,114.843,112.539,153.326,120.304,117.085,128.693,116.966,126.827,115.434,133.959,119.821,128.133,127.142,110.164,127.283,120.037,117.414,124.531,114.285,115.352,122.004,132.004,112.018,116.662,127.906,127.283,142.773,149.933,126.531,122.037,132.544,117.924,121.754,117.209,129.248,136.938,123.357,118.461,119.854,118.609,129.341,130.648,107.056,116.765,115.434
4300,109.444,128.876,118.004,122.332,125.897,133.929,118.533,127.098,111.005,118.038,132.382,126.696,115.317,113.653,115.572,121.202,118.004,119.604,131.095,122.201,114.438,111.683,117.648,109.836,136.18,124.145,117.644,113.846,106.738,129.259,126.716,141.411,123.329,115.763,126.463,102.591,124.455,117.686,117.686,116.619,116.43,137,135.595,113.442,114.232,130.188,139.09,111.364,145.671,114.07,115.261,106.705,107.968,130.231,145.784,115.135,113.265,155.322,120.304,121.017,130.832,118.95,129.035,115.741,134.937,122.919,129.124,129.074,112.161,131.4,121.066,119.403,125.399,115.209,119.206,123.693,133,113.018,116.662,128.891,129.283,144.734,152.319,128.191,123.037,135.532,119.62,126.846,120.204,131.214,138.813,126.495,119.854,123.794,120.702,130.943,131.856,108.19,117.648,117.953
4400,110.422,130.752,120.88,122.919,127.142,136.125,119.854,129.062,112,120.071,133.364,127.883,116.867,115.879,117.388,124.149,118.95,120.599,134.034,122.201,116.108,112.361,120.308,111.517,137.179,127.193,119.218,115.317,109.202,131.381,127.122,143.951,126.321,115.763,127.389,106.794,126.384,118.186,119.854,117.516,118.423,138,137.528,118.533,115.169,132.242,141.089,113.6,147.139,114.07,117.239,107.517,109.895,132.382,149.683,117.341,113.283,157.385,121.277,123.968,131.552,120.208,129.402,116.692,137.873,125.16,129.757,129.294,113.358,132.774,123.016,120.603,126.57,115.935,119.34,126.087,135.004,115.017,116.914,130.05,131.472,149.643,152.453,129.19,124.036,136.528,119.62,130,123.26,132.197,140.801,126.696,120.669,124.78,121.696,132.197,132.966,109.005,118.533,119.871
4500,112.641,131.529,124.724,124.004,129.124,136.682,121.824,130.384,114.158,121.062,134.347,128.86,119.921,116.619,119.604,127.283,120.702,121.655,135.059,123,117.958,113.6,121.709,114.586,138.708,130.188,120.806,116.812,110.44,131.381,128.95,145.134,126.321,117.72,129.653,106.794,127.35,119.507,121.05,117.516,121.413,142.225,137.528,121.824,117.631,133.184,142.014,114.948,149.111,116.017,118.377,108.503,111.826,135.96,151.634,117.341,116.211,158.382,123,127.906,132.231,121.342,131.244,118.596,140.616,126.151,130.698,130.05,113.534,134.733,126.016,121.4,128.95,120.104,120.204,127.389,136,115.039,118.406,130.863,132.185,150.814,155.425,130.188,125.064,139.807,120.54,130,125.144,132.382,141.51,127.475,121.38,124.78,122.691,134.406,135.204,110.018,119.419,119.871
4600,113.886,132.518,125,124.004,129.757,137.641,122.984,132.061,114.215,122.188,135.518,133.555,122.09,117.546,119.821,128.265,124.68,123.045,136.033,129.19,118.089,114.726,122.589,114.826,139.807,132.095,121.758,119.616,110.86,132.231,130.782,145.134,128.39,117.72,130.943,107.912,128.39,119.921,124.952,119.616,124.326,143.224,137.786,124.74,118.068,134.183,144.014,114.948,149.282,117.038,119.683,109.563,114.56,137.117,153.375,118.596,118.207,159.531,123.976,127.906,133.405,121.342,134.792,119.549,142.394,130.115,134.164,131.027,114.935,137.873,126.099,123.004,130.679,121.495,122.201,128.316,137.525,116.069,120.54,131.529,137.295,151.608,158.534,132.189,125.1,141.905,122.102,130.969,127.193,132.966,142.594,128.456,123.628,126.696,124.68,136.015,135.636,113.004,122.188,121.202
4700,116.09,133.66,126.242,125.1,130.752,139.014,125.32,133.094,116.276,125.1,137.058,135.329,124.338,119.871,121.655,129.248,125.674,124.169,137.033,129.248,120.934,116.349,123.065,115.966,141.152,133.06,121.758,121.491,111.4,133.959,132.231,146.154,129.314,120.354,132.853,108.904,130.361,121.824,127.613,119.616,125.256,144.779,140.684,127.883,120.806,136.18,147.014,115.836,151.796,118.004,122.642,111.463,116.76,138.279,154.564,122.066,118.271,161.251,127.883,128.891,135.602,123.628,139.23,120.88,144.184,131.24,135.148,131.469,117.171,137.873,128.141,124.403,132.004,123.146,124.145,129.619,139.014,118.068,124.908,131.848,139.262,157.29,163.487,135.351,125.1,144.679,123.167,132.185,130.096,133.522,142.594,128.55,124.78,126.696,127.769,136.356,139.169,116.017,123.944,123.004
4800,118.296,133.66,129.12,126.099,131.856,139.014,126.301,133.094,118.207,126.099,140.161,135.329,127.475,120.814,124.68,131.214,126.57,125.603,139.004,131.461,121.198,118.423,124.036,118.727,143.136,134.06,123.491,124.31,112.801,134.35,133.154,147.313,130.311,122.119,133.81,110.027,132.28,123.167,128.655,121.499,127.252,146.769,143.136,131.027,121.758,139.09,151.003,119.407,154.149,122.004,123.794,114.586,118.596,140.616,158.858,123.665,119.269,162.25,129.838,129.402,136.242,125.3,139.786,122.801,146.813,132.966,137.873,132.673,118.966,138.852,132.185,126.4,133.6,123.146,127.193,130.924,140.014,118.068,124.908,133.54,139.262,159.662,164.478,139.517,126.099,147.763,124.085,132.185,131.137,134.733,144.534,129.757,126.752,127.475,128.763,140.456,139.169,121.037,124.908,125.718
4900,118.962,137.033,130.771,126.57,132.966,140.943,127.283,134.134,119.151,127.098,140.161,138.101,128.81,125.591,124.904,133.364,128.472,128.891,141.014,132.544,123.911,120.603,125.399,120.95,145,135.059,124.455,125.591,116.4,135.074,134.852,147.313,131.643,123.004,135.059,112.009,133.454,123.556,133.555,123.033,127.252,147.275,145.066,132.004,123.065,140.129,153.003,120.304,156.109,122.016,126.921,114.586,119.854,144.128,160.639,125.228,120.104,163.15,132.575,130.392,137.004,128.413,140.616,123.081,149.933,134.837,139.058,134.015,118.966,139.904,134.183,128.406,134.629,125.363,129.248,131.472,141.014,120.017,126.606,134.729,140.431,160.639,167.323,139.864,127.098,149.753,126.099,135.093,133.135,137.993,146.513,131.469,129.711,129.437,131.461,141.397,141.152,123.102,126.4,127.047
5000,118.962,139.032,132.966,127.475,134.952,142.443,127.475,135.37,121.103,131.381,140.161,139.086,131.183,129.356,127.577,135.518,128.876,129.248,145.003,134.729,124.036,121.565,127.264,121.202,146.113,139.058,125.419,127.138,120.801,136.33,135.385,151.01,132.85,123.471,137.361,113,134.451,125.929,137.481,126.036,128.141,149.405,147.709,132.981,126.827,142.127,153.003,120.304,156.518,123.016,128.265,116.245,122.711,146.24,162.788,128.39,120.934,164.149,135.713,133.222,137.004,132.518,142.004,123.081,152.895,137.819,141.014,135.015,119.867,142.773,135.181,129.016,136.341,126.194,130.246,132.774,141.014,120.017,126.606,138.708,143.339,162.595,169.307,141.06,128.098,150.748,126.099,135.823,134.239,138.351,147.648,134.302,131.685,129.437,133.54,141.397,141.152,125.1,127.424,128.86
5100,123.081,140.014,133.929,129.468,134.952,142.618,128.655,136.367,121.103,134.35,140.577,139.086,132.382,129.356,130.392,136.312,131.107,132.382,148.014,136.528,125.028,124.487,130,122.037,147.763,139.09,126.384,127.138,123.227,138.452,138.004,151.99,135.831,126.178,138.752,114.127,135.447,125.929,138.279,127.016,129.283,153.326,150.864,134.937,128.55,144.125,156.013,120.768,159.126,123.491,129.437,116.245,122.711,148.758,167.705,130.92,121.926,165.511,135.915,133.222,137.186,133.66,143.391,123.649,154.042,138.813,142.201,137.015,119.942,144.931,136.18,129.63,137.713,128.16,131.061,134.618,143.014,121.017,131.244,138.924,143.694,163.025,171.292,142.636,129.062,153.062,128.016,136.795,137.233,140.577,149.626,135.3,133.821,131.034,137.525,143.892,144.257,125.1,128.825,129.283
5200,124.04,142.004,135.163,129.557,137.102,145.066,129.248,137.441,122.066,135.34,141.566,143.028,133.282,132.189,130.541,138.08,132.371,134.536,150.053,138.521,128.004,124.579,130.924,122.967,148.862,139.23,127.577,127.758,123.847,140.228,139.316,151.99,138.924,131.061,139.463,114.983,136.444,126.846,138.279,129.016,131.137,155.322,152.801,136.341,130.679,145.124,160.028,122,159.355,124.342,134.164,118.377,123.649,148.758,170.658,131.898,121.926,167.505,135.915,135.636,138.654,134.974,144.779,126.531,155.364,138.924,145.134,140.032,121.655,146.891,137.295,132.801,138.716,131.548,132.034,136.341,144.003,121.017,132.22,140.161,145.523,166.397,173.277,143.59,130.062,156.16,132.061,138.741,141.287,142.972,150.615,135.3,134.974,132.019,138.438,143.892,147.231,125.144,130.863,134.239
